"state_code","code","name"
"RS",4312005,"MARIANO MORO"
"RS",4312054,"MARQUES DE SOUZA"
"RS",4312104,"MATA"
"RS",4312138,"MATO CASTELHANO"
"RS",4312153,"MATO LEITÃO"
"RS",4312179,"MATO QUEIMADO"
"RS",4312203,"MAXIMILIANO DE ALMEIDA"
"RS",4312252,"MINAS DO LEÃO"
"RS",4312302,"MIRAGUAÍ"
"RS",4312351,"MONTAURI"
"RS",4312377,"MONTE ALEGRE DOS CAMPOS"
"RS",4312385,"MONTE BELO DO SUL"
"RS",4312401,"MONTENEGRO"
"RS",4312427,"MORMAÇO"
"RS",4312443,"MORRINHOS DO SUL"
"RS",4312450,"MORRO REDONDO"
"RS",4312476,"MORRO REUTER"
"RS",4312500,"MOSTARDAS"
"RS",4312609,"MUÇUM"
"RS",4312617,"MUITOS CAPÕES"
"RS",4312625,"MULITERNO"
"RS",4312658,"NÃO-ME-TOQUE"
"RS",4312674,"NICOLAU VERGUEIRO"
"RS",4312708,"NONOAI"
"RS",4312757,"NOVA ALVORADA"
"RS",4312807,"NOVA ARAÇÁ"
"RS",4312906,"NOVA BASSANO"
"RS",4312955,"NOVA BOA VISTA"
"RS",4313003,"NOVA BRÉSCIA"
"RS",4313011,"NOVA CANDELÁRIA"
"RS",4313037,"NOVA ESPERANÇA DO SUL"
"RS",4313060,"NOVA HARTZ"
"RS",4313086,"NOVA PÁDUA"
"RS",4313102,"NOVA PALMA"
"RS",4313201,"NOVA PETRÓPOLIS"
"RS",4313300,"NOVA PRATA"
"RS",4313334,"NOVA RAMADA"
"RS",4313359,"NOVA ROMA DO SUL"
"RS",4313375,"NOVA SANTA RITA"
"RS",4313391,"NOVO CABRAIS"
"RS",4313409,"NOVO HAMBURGO"
"RS",4313425,"NOVO MACHADO"
"RS",4313441,"NOVO TIRADENTES"
"RS",4313466,"NOVO XINGU"
"RS",4313490,"NOVO BARREIRO"
"RS",4313508,"OSÓRIO"
"RS",4313607,"PAIM FILHO"
"RS",4313656,"PALMARES DO SUL"
"RS",4313706,"PALMEIRA DAS MISSÕES"
"RS",4313805,"PALMITINHO"
"RS",4313904,"PANAMBI"
"RS",4313953,"PANTANO GRANDE"
"RS",4314001,"PARAÍ"
"RS",4314027,"PARAÍSO DO SUL"
"RS",4314035,"PARECI NOVO"
"RS",4314050,"PAROBÉ"
"RS",4314068,"PASSA SETE"
"RS",4314076,"PASSO DO SOBRADO"
"RS",4314100,"PASSO FUNDO"
"RS",4314134,"PAULO BENTO"
"RS",4314159,"PAVERAMA"
"RS",4314175,"PEDRAS ALTAS"
"RS",4314209,"PEDRO OSÓRIO"
"RS",4314308,"PEJUÇARA"
"RS",4314407,"PELOTAS"
"RS",4314423,"PICADA CAFÉ"
"RS",4314456,"PINHAL"
"RS",4314464,"PINHAL DA SERRA"
"RS",4314472,"PINHAL GRANDE"
"RS",4314498,"PINHEIRINHO DO VALE"
"RS",4314506,"PINHEIRO MACHADO"
"RS",4314555,"PIRAPÓ"
"RS",4314605,"PIRATINI"
"RS",4314704,"PLANALTO"
"RS",4314753,"POÇO DAS ANTAS"
"RS",4314779,"PONTÃO"
"RS",4314787,"PONTE PRETA"
"RS",4314803,"PORTÃO"
"RS",4314902,"PORTO ALEGRE"
"RS",4315008,"PORTO LUCENA"
"RS",4315057,"PORTO MAUÁ"
"RS",4315073,"PORTO VERA CRUZ"
"RS",4315107,"PORTO XAVIER"
"RS",4315131,"POUSO NOVO"
"RS",4315149,"PRESIDENTE LUCENA"
"RS",4315156,"PROGRESSO"
"RS",4315172,"PROTÁSIO ALVES"
"RS",4315206,"PUTINGA"
"RS",4315305,"QUARAÍ"
"RS",4315313,"QUATRO IRMÃOS"
"RS",4315321,"QUEVEDOS"
"RS",4315354,"QUINZE DE NOVEMBRO"
"RS",4315404,"REDENTORA"
"RS",4315453,"RELVADO"
"RS",4315503,"RESTINGA SECA"
"RS",4315552,"RIO DOS ÍNDIOS"
"RS",4315602,"RIO GRANDE"
"RS",4315701,"RIO PARDO"
"RS",4315750,"RIOZINHO"
"RS",4315800,"ROCA SALES"
"RS",4315909,"RODEIO BONITO"
"RS",4315958,"ROLADOR"
"RS",4316006,"ROLANTE"
"RS",4316105,"RONDA ALTA"
"RS",4316204,"RONDINHA"
"RS",4316303,"ROQUE GONZALES"
"RS",4316402,"ROSÁRIO DO SUL"
"RS",4316428,"SAGRADA FAMÍLIA"
"RS",4316436,"SALDANHA MARINHO"
"RS",4316451,"SALTO DO JACUÍ"
"RS",4316477,"SALVADOR DAS MISSÕES"
"RS",4316501,"SALVADOR DO SUL"
"RS",4316600,"SANANDUVA"
"RS",4316709,"SANTA BÁRBARA DO SUL"
"RS",4316733,"SANTA CECÍLIA DO SUL"
"RS",4316758,"SANTA CLARA DO SUL"
"RS",4316808,"SANTA CRUZ DO SUL"
"RS",4316907,"SANTA MARIA"
"RS",4316956,"SANTA MARIA DO HERVAL"
"RS",4316972,"SANTA MARGARIDA DO SUL"
"RS",4317004,"SANTANA DA BOA VISTA"
"RS",4317103,"SANT'ANA DO LIVRAMENTO"
"RS",4317202,"SANTA ROSA"
"RS",4317251,"SANTA TEREZA"
"RS",4317301,"SANTA VITÓRIA DO PALMAR"
"RS",4317400,"SANTIAGO"
"RS",4317509,"SANTO ÂNGELO"
"RS",4317558,"SANTO ANTÔNIO DO PALMA"
"RS",4317608,"SANTO ANTÔNIO DA PATRULHA"
"RS",4317707,"SANTO ANTÔNIO DAS MISSÕES"
"RS",4317756,"SANTO ANTÔNIO DO PLANALTO"
"RS",4317806,"SANTO AUGUSTO"
"RS",4317905,"SANTO CRISTO"
"RS",4317954,"SANTO EXPEDITO DO SUL"
"RS",4318002,"SÃO BORJA"
"RS",4318051,"SÃO DOMINGOS DO SUL"
"RS",4318101,"SÃO FRANCISCO DE ASSIS"
"RS",4318200,"SÃO FRANCISCO DE PAULA"
"RS",4318309,"SÃO GABRIEL"
"RS",4318408,"SÃO JERÔNIMO"
"RS",4318424,"SÃO JOÃO DA URTIGA"
"RS",4318432,"SÃO JOÃO DO POLÊSINE"
"RS",4318440,"SÃO JORGE"
"RS",4318457,"SÃO JOSÉ DAS MISSÕES"
"RS",4318465,"SÃO JOSÉ DO HERVAL"
"RS",4318481,"SÃO JOSÉ DO HORTÊNCIO"
"RS",4318499,"SÃO JOSÉ DO INHACORÁ"
"RS",4318507,"SÃO JOSÉ DO NORTE"
"RS",4318606,"SÃO JOSÉ DO OURO"
"RS",4318614,"SÃO JOSÉ DO SUL"
"RS",4318622,"SÃO JOSÉ DOS AUSENTES"
"RS",4318705,"SÃO LEOPOLDO"
"RS",4318804,"SÃO LOURENÇO DO SUL"
"RS",4318903,"SÃO LUIZ GONZAGA"
"RS",4319000,"SÃO MARCOS"
"RS",4319109,"SÃO MARTINHO"
"RS",4319125,"SÃO MARTINHO DA SERRA"
"RS",4319158,"SÃO MIGUEL DAS MISSÕES"
"RS",4319208,"SÃO NICOLAU"
"RS",4319307,"SÃO PAULO DAS MISSÕES"
"RS",4319356,"SÃO PEDRO DA SERRA"
"RS",4319364,"SÃO PEDRO DAS MISSÕES"
"RS",4319372,"SÃO PEDRO DO BUTIÁ"
"RS",4319406,"SÃO PEDRO DO SUL"
"RS",4319505,"SÃO SEBASTIÃO DO CAÍ"
"RS",4319604,"SÃO SEPÉ"
"RS",4319703,"SÃO VALENTIM"
"RS",4319711,"SÃO VALENTIM DO SUL"
"RS",4319737,"SÃO VALÉRIO DO SUL"
"RS",4319752,"SÃO VENDELINO"
"RS",4319802,"SÃO VICENTE DO SUL"
"RS",4319901,"SAPIRANGA"
"RS",4320008,"SAPUCAIA DO SUL"
"RS",4320107,"SARANDI"
"RS",4320206,"SEBERI"
"RS",4320230,"SEDE NOVA"
"RS",4320263,"SEGREDO"
"RS",4320305,"SELBACH"
"RS",4320321,"SENADOR SALGADO FILHO"
"RS",4320354,"SENTINELA DO SUL"
"RS",4320404,"SERAFINA CORRÊA"
"RS",4320453,"SÉRIO"
"RS",4320503,"SERTÃO"
"RS",4320552,"SERTÃO SANTANA"
"RS",4320578,"SETE DE SETEMBRO"
"RS",4320602,"SEVERIANO DE ALMEIDA"
"RS",4320651,"SILVEIRA MARTINS"
"RS",4320677,"SINIMBU"
"RS",4320701,"SOBRADINHO"
"RS",4320800,"SOLEDADE"
"RS",4320859,"TABAÍ"
"RS",4320909,"TAPEJARA"
"RS",4321006,"TAPERA"
"RS",4321105,"TAPES"
"RS",4321204,"TAQUARA"
"RS",4321303,"TAQUARI"
"RS",4321329,"TAQUARUÇU DO SUL"
"RS",4321352,"TAVARES"
"RS",4321402,"TENENTE PORTELA"
"RS",4321436,"TERRA DE AREIA"
"RS",4321451,"TEUTÔNIA"
"RS",4321469,"TIO HUGO"
"RS",4321477,"TIRADENTES DO SUL"
"RS",4321493,"TOROPI"
"RS",4321501,"TORRES"
"RS",4321600,"TRAMANDAÍ"
"RS",4321626,"TRAVESSEIRO"
"RS",4321634,"TRÊS ARROIOS"
"RS",4321667,"TRÊS CACHOEIRAS"
"RS",4321709,"TRÊS COROAS"
"RS",4321808,"TRÊS DE MAIO"
"RS",4321832,"TRÊS FORQUILHAS"
"RS",4321857,"TRÊS PALMEIRAS"
"RS",4321907,"TRÊS PASSOS"
"RS",4321956,"TRINDADE DO SUL"
"RS",4322004,"TRIUNFO"
"RS",4322103,"TUCUNDUVA"
"RS",4322152,"TUNAS"
"RS",4322186,"TUPANCI DO SUL"
"RS",4322202,"TUPANCIRETÃ"
"RS",4322251,"TUPANDI"
"RS",4322301,"TUPARENDI"
"RS",4322327,"TURUÇU"
"RS",4322343,"UBIRETAMA"
"RS",4322350,"UNIÃO DA SERRA"
"RS",4322376,"UNISTALDA"
"RS",4322400,"URUGUAIANA"
"RS",4322509,"VACARIA"
"RS",4322525,"VALE VERDE"
"RS",4322533,"VALE DO SOL"
"RS",4322541,"VALE REAL"
"RS",4322558,"VANINI"
"RS",4322608,"VENÂNCIO AIRES"
"RS",4322707,"VERA CRUZ"
"RS",4322806,"VERANÓPOLIS"
"RS",4322855,"VESPASIANO CORREA"
"RS",4322905,"VIADUTOS"
"RS",4323002,"VIAMÃO"
"RS",4323101,"VICENTE DUTRA"
"RS",4323200,"VICTOR GRAEFF"
"RS",4323309,"VILA FLORES"
"RS",4323358,"VILA LÂNGARO"
"RS",4323408,"VILA MARIA"
"RS",4323457,"VILA NOVA DO SUL"
"RS",4323507,"VISTA ALEGRE"
"RS",4323606,"VISTA ALEGRE DO PRATA"
"RS",4323705,"VISTA GAÚCHA"
"RS",4323754,"VITÓRIA DAS MISSÕES"
"RS",4323770,"WESTFALIA"
"RS",4323804,"XANGRI-LÁ"
"MS",5000203,"ÁGUA CLARA"
"MS",5000252,"ALCINÓPOLIS"
"MS",5000609,"AMAMBAI"
"MS",5000708,"ANASTÁCIO"
"MS",5000807,"ANAURILÂNDIA"
"MS",5000856,"ANGÉLICA"
"MS",5000906,"ANTÔNIO JOÃO"
"MS",5001003,"APARECIDA DO TABOADO"
"MS",5001102,"AQUIDAUANA"
"MS",5001243,"ARAL MOREIRA"
"MS",5001508,"BANDEIRANTES"
"MS",5001904,"BATAGUASSU"
"MS",5002001,"BATAYPORÃ"
"MS",5002100,"BELA VISTA"
"MS",5002159,"BODOQUENA"
"MS",5002209,"BONITO"
"MS",5002308,"BRASILÂNDIA"
"MS",5002407,"CAARAPÓ"
"MS",5002605,"CAMAPUÃ"
"MS",5002704,"CAMPO GRANDE"
"MS",5002803,"CARACOL"
"MS",5002902,"CASSILÂNDIA"
"MS",5002951,"CHAPADÃO DO SUL"
"MS",5003108,"CORGUINHO"
"MS",5003157,"CORONEL SAPUCAIA"
"MS",5003207,"CORUMBÁ"
"MS",5003256,"COSTA RICA"
"MS",5003306,"COXIM"
"MS",5003454,"DEODÁPOLIS"
"MS",5003488,"DOIS IRMÃOS DO BURITI"
"MS",5003504,"DOURADINA"
"MS",5003702,"DOURADOS"
"MS",5003751,"ELDORADO"
"MS",5003801,"FÁTIMA DO SUL"
"MS",5003900,"FIGUEIRÃO"
"MS",5004007,"GLÓRIA DE DOURADOS"
"MS",5004106,"GUIA LOPES DA LAGUNA"
"MS",5004304,"IGUATEMI"
"MS",5004403,"INOCÊNCIA"
"MS",5004502,"ITAPORÃ"
"MS",5004601,"ITAQUIRAÍ"
"MS",5004700,"IVINHEMA"
"MS",5004809,"JAPORÃ"
"MS",5004908,"JARAGUARI"
"MS",5005004,"JARDIM"
"MS",5005103,"JATEÍ"
"MS",5005152,"JUTI"
"MS",5005202,"LADÁRIO"
"MS",5005251,"LAGUNA CARAPÃ"
"MS",5005400,"MARACAJU"
"MS",5005608,"MIRANDA"
"MS",5005681,"MUNDO NOVO"
"MS",5005707,"NAVIRAÍ"
"MS",5005806,"NIOAQUE"
"MS",5006002,"NOVA ALVORADA DO SUL"
"MS",5006200,"NOVA ANDRADINA"
"MS",5006259,"NOVO HORIZONTE DO SUL"
"MS",5006309,"PARANAÍBA"
"MS",5006358,"PARANHOS"
"MS",5006408,"PEDRO GOMES"
"MS",5006606,"PONTA PORÃ"
"MS",5006903,"PORTO MURTINHO"
"MS",5007109,"RIBAS DO RIO PARDO"
"MS",5007208,"RIO BRILHANTE"
"MS",5007307,"RIO NEGRO"
"MS",5007406,"RIO VERDE DE MATO GROSSO"
"MS",5007505,"ROCHEDO"
"MS",5007554,"SANTA RITA DO PARDO"
"MS",5007695,"SÃO GABRIEL DO OESTE"
"MS",5007703,"SETE QUEDAS"
"MS",5007802,"SELVÍRIA"
"MS",5007901,"SIDROLÂNDIA"
"MS",5007935,"SONORA"
"MS",5007950,"TACURU"
"MS",5007976,"TAQUARUSSU"
"MS",5008008,"TERENOS"
"MS",5008305,"TRÊS LAGOAS"
"MS",5008404,"VICENTINA"
"MT",5100102,"ACORIZAL"
"MT",5100201,"ÁGUA BOA"
"MT",5100250,"ALTA FLORESTA"
"MT",5100300,"ALTO ARAGUAIA"
"MT",5100359,"ALTO BOA VISTA"
"MT",5100409,"ALTO GARÇAS"
"MT",5100508,"ALTO PARAGUAI"
"MT",5100607,"ALTO TAQUARI"
"MT",5100805,"APIACÁS"
"MT",5101001,"ARAGUAIANA"
"MT",5101209,"ARAGUAINHA"
"MT",5101258,"ARAPUTANGA"
"MT",5101308,"ARENÁPOLIS"
"MT",5101407,"ARIPUANÃ"
"MT",5101605,"BARÃO DE MELGAÇO"
"MT",5101704,"BARRA DO BUGRES"
"MT",5101803,"BARRA DO GARÇAS"
"MT",5101852,"BOM JESUS DO ARAGUAIA"
"MT",5101902,"BRASNORTE"
"MT",5102504,"CÁCERES"
"MT",5102603,"CAMPINÁPOLIS"
"MT",5102637,"CAMPO NOVO DO PARECIS"
"MT",5102678,"CAMPO VERDE"
"MT",5102686,"CAMPOS DE JÚLIO"
"MT",5102694,"CANABRAVA DO NORTE"
"MT",5102702,"CANARANA"
"MT",5102793,"CARLINDA"
"MT",5102850,"CASTANHEIRA"
"MT",5103007,"CHAPADA DOS GUIMARÃES"
"MT",5103056,"CLÁUDIA"
"MT",5103106,"COCALINHO"
"MT",5103205,"COLÍDER"
"MT",5103254,"COLNIZA"
"MT",5103304,"COMODORO"
"MT",5103353,"CONFRESA"
"MT",5103361,"CONQUISTA D'OESTE"
"MT",5103379,"COTRIGUAÇU"
"MT",5103403,"CUIABÁ"
"MT",5103437,"CURVELÂNDIA"
"MT",5103452,"DENISE"
"MT",5103502,"DIAMANTINO"
"MT",5103601,"DOM AQUINO"
"MT",5103700,"FELIZ NATAL"
"MT",5103809,"FIGUEIRÓPOLIS D'OESTE"
"MT",5103858,"GAÚCHA DO NORTE"
"MT",5103908,"GENERAL CARNEIRO"
"MT",5103957,"GLÓRIA D'OESTE"
"MT",5104104,"GUARANTÃ DO NORTE"
"MT",5104203,"GUIRATINGA"
"MT",5104500,"INDIAVAÍ"
"MT",5104526,"IPIRANGA DO NORTE"
"MT",5104542,"ITANHANGÁ"
"MT",5104559,"ITAÚBA"
"MT",5104609,"ITIQUIRA"
"MT",5104807,"JACIARA"
"MT",5104906,"JANGADA"
"MT",5105002,"JAURU"
"MT",5105101,"JUARA"
"MT",5105150,"JUÍNA"
"MT",5105176,"JURUENA"
"MT",5105200,"JUSCIMEIRA"
"MT",5105234,"LAMBARI D'OESTE"
"MT",5105259,"LUCAS DO RIO VERDE"
"MT",5105309,"LUCIARA"
"MT",5105507,"VILA BELA DA SANTÍSSIMA TRINDADE"
"MT",5105580,"MARCELÂNDIA"
"MT",5105606,"MATUPÁ"
"MT",5105622,"MIRASSOL D'OESTE"
"MT",5105903,"NOBRES"
"MT",5106000,"NORTELÂNDIA"
"MT",5106109,"NOSSA SENHORA DO LIVRAMENTO"
"MT",5106158,"NOVA BANDEIRANTES"
"MT",5106174,"NOVA NAZARÉ"
"MT",5106182,"NOVA LACERDA"
"MT",5106190,"NOVA SANTA HELENA"
"MT",5106208,"NOVA BRASILÂNDIA"
"MT",5106216,"NOVA CANAÃ DO NORTE"
"MT",5106224,"NOVA MUTUM"
"MT",5106232,"NOVA OLÍMPIA"
"MT",5106240,"NOVA UBIRATÃ"
"MT",5106257,"NOVA XAVANTINA"
"MT",5106265,"NOVO MUNDO"
"MT",5106273,"NOVO HORIZONTE DO NORTE"
"MT",5106281,"NOVO SÃO JOAQUIM"
"MT",5106299,"PARANAÍTA"
"MT",5106307,"PARANATINGA"
"MT",5106315,"NOVO SANTO ANTÔNIO"
"MT",5106372,"PEDRA PRETA"
"MT",5106422,"PEIXOTO DE AZEVEDO"
"MT",5106455,"PLANALTO DA SERRA"
"MT",5106505,"POCONÉ"
"MT",5106653,"PONTAL DO ARAGUAIA"
"MT",5106703,"PONTE BRANCA"
"MT",5106752,"PONTES E LACERDA"
"MT",5106778,"PORTO ALEGRE DO NORTE"
"MT",5106802,"PORTO DOS GAÚCHOS"
"MT",5106828,"PORTO ESPERIDIÃO"
"MT",5106851,"PORTO ESTRELA"
"MT",5107008,"POXORÉO"
"MT",5107040,"PRIMAVERA DO LESTE"
"MT",5107065,"QUERÊNCIA"
"MT",5107107,"SÃO JOSÉ DOS QUATRO MARCOS"
"MT",5107156,"RESERVA DO CABAÇAL"
"MT",5107180,"RIBEIRÃO CASCALHEIRA"
"MT",5107198,"RIBEIRÃOZINHO"
"MT",5107206,"RIO BRANCO"
"MT",5107248,"SANTA CARMEM"
"MT",5107263,"SANTO AFONSO"
"MT",5107297,"SÃO JOSÉ DO POVO"
"MT",5107305,"SÃO JOSÉ DO RIO CLARO"
"MT",5107354,"SÃO JOSÉ DO XINGU"
"MT",5107404,"SÃO PEDRO DA CIPA"
"MT",5107578,"RONDOLÂNDIA"
"MT",5107602,"RONDONÓPOLIS"
"MT",5107701,"ROSÁRIO OESTE"
"MT",5107743,"SANTA CRUZ DO XINGU"
"MT",5107750,"SALTO DO CÉU"
"MT",5107768,"SANTA RITA DO TRIVELATO"
"MT",5107776,"SANTA TEREZINHA"
"MT",5107792,"SANTO ANTÔNIO DO LESTE"
"MT",5107800,"SANTO ANTÔNIO DO LEVERGER"
"MT",5107859,"SÃO FÉLIX DO ARAGUAIA"
"MT",5107875,"SAPEZAL"
"MT",5107883,"SERRA NOVA DOURADA"
"MT",5107909,"SINOP"
"MT",5107925,"SORRISO"
"MT",5107941,"TABAPORÃ"
"MT",5107958,"TANGARÁ DA SERRA"
"MT",5108006,"TAPURAH"
"MT",5108055,"TERRA NOVA DO NORTE"
"MT",5108105,"TESOURO"
"MT",5108204,"TORIXORÉU"
"MT",5108303,"UNIÃO DO SUL"
"MT",5108352,"VALE DE SÃO DOMINGOS"
"MT",5108402,"VÁRZEA GRANDE"
"MT",5108501,"VERA"
"MT",5108600,"VILA RICA"
"MT",5108808,"NOVA GUARITA"
"MT",5108857,"NOVA MARILÂNDIA"
"MT",5108907,"NOVA MARINGÁ"
"MT",5108956,"NOVA MONTE VERDE"
"GO",5200050,"ABADIA DE GOIÁS"
"GO",5200100,"ABADIÂNIA"
"GO",5200134,"ACREÚNA"
"GO",5200159,"ADELÂNDIA"
"GO",5200175,"ÁGUA FRIA DE GOIÁS"
"GO",5200209,"ÁGUA LIMPA"
"GO",5200258,"ÁGUAS LINDAS DE GOIÁS"
"GO",5200308,"ALEXÂNIA"
"GO",5200506,"ALOÂNDIA"
"GO",5200555,"ALTO HORIZONTE"
"GO",5200605,"ALTO PARAÍSO DE GOIÁS"
"GO",5200803,"ALVORADA DO NORTE"
"GO",5200829,"AMARALINA"
"GO",5200852,"AMERICANO DO BRASIL"
"GO",5200902,"AMORINÓPOLIS"
"GO",5201108,"ANÁPOLIS"
"GO",5201207,"ANHANGUERA"
"GO",5201306,"ANICUNS"
"GO",5201405,"APARECIDA DE GOIÂNIA"
"GO",5201454,"APARECIDA DO RIO DOCE"
"GO",5201504,"APORÉ"
"GO",5201603,"ARAÇU"
"GO",5201702,"ARAGARÇAS"
"GO",5201801,"ARAGOIÂNIA"
"GO",5202155,"ARAGUAPAZ"
"GO",5202353,"ARENÓPOLIS"
"GO",5202502,"ARUANÃ"
"GO",5202601,"AURILÂNDIA"
"GO",5202809,"AVELINÓPOLIS"
"GO",5203104,"BALIZA"
"GO",5203203,"BARRO ALTO"
"GO",5203302,"BELA VISTA DE GOIÁS"
"GO",5203401,"BOM JARDIM DE GOIÁS"
"GO",5203500,"BOM JESUS DE GOIÁS"
"GO",5203559,"BONFINÓPOLIS"
"GO",5203575,"BONÓPOLIS"
"GO",5203609,"BRAZABRANTES"
"GO",5203807,"BRITÂNIA"
"GO",5203906,"BURITI ALEGRE"
"GO",5203939,"BURITI DE GOIÁS"
"GO",5203962,"BURITINÓPOLIS"
"GO",5204003,"CABECEIRAS"
"GO",5204102,"CACHOEIRA ALTA"
"GO",5204201,"CACHOEIRA DE GOIÁS"
"GO",5204250,"CACHOEIRA DOURADA"
"GO",5204300,"CAÇU"
"GO",5204409,"CAIAPÔNIA"
"GO",5204508,"CALDAS NOVAS"
"GO",5204557,"CALDAZINHA"
"GO",5204607,"CAMPESTRE DE GOIÁS"
"GO",5204656,"CAMPINAÇU"
"GO",5204706,"CAMPINORTE"
"GO",5204805,"CAMPO ALEGRE DE GOIÁS"
"GO",5204854,"CAMPO LIMPO DE GOIÁS"
"GO",5204904,"CAMPOS BELOS"
"GO",5204953,"CAMPOS VERDES"
"GO",5205000,"CARMO DO RIO VERDE"
"GO",5205059,"CASTELÂNDIA"
"GO",5205109,"CATALÃO"
"GO",5205208,"CATURAÍ"
"GO",5205307,"CAVALCANTE"
"GO",5205406,"CERES"
"GO",5205455,"CEZARINA"
"GO",5205471,"CHAPADÃO DO CÉU"
"GO",5205497,"CIDADE OCIDENTAL"
"GO",5205513,"COCALZINHO DE GOIÁS"
"GO",5205521,"COLINAS DO SUL"
"GO",5205703,"CÓRREGO DO OURO"
"GO",5205802,"CORUMBÁ DE GOIÁS"
"GO",5205901,"CORUMBAÍBA"
"GO",5206206,"CRISTALINA"
"GO",5206305,"CRISTIANÓPOLIS"
"GO",5206404,"CRIXÁS"
"GO",5206503,"CROMÍNIA"
"GO",5206602,"CUMARI"
"GO",5206701,"DAMIANÓPOLIS"
"GO",5206800,"DAMOLÂNDIA"
"GO",5206909,"DAVINÓPOLIS"
"GO",5207105,"DIORAMA"
"GO",5207253,"DOVERLÂNDIA"
"GO",5207352,"EDEALINA"
"GO",5207402,"EDÉIA"
"GO",5207501,"ESTRELA DO NORTE"
"GO",5207535,"FAINA"
"GO",5207600,"FAZENDA NOVA"
"GO",5207808,"FIRMINÓPOLIS"
"GO",5207907,"FLORES DE GOIÁS"
"GO",5208004,"FORMOSA"
"GO",5208103,"FORMOSO"
"GO",5208152,"GAMELEIRA DE GOIÁS"
"GO",5208301,"DIVINÓPOLIS DE GOIÁS"
"GO",5208400,"GOIANÁPOLIS"
"GO",5208509,"GOIANDIRA"
"GO",5208608,"GOIANÉSIA"
"GO",5208707,"GOIÂNIA"
"GO",5208806,"GOIANIRA"
"GO",5208905,"GOIÁS"
"GO",5209101,"GOIATUBA"
"GO",5209150,"GOUVELÂNDIA"
"GO",5209200,"GUAPÓ"
"GO",5209291,"GUARAÍTA"
"GO",5209408,"GUARANI DE GOIÁS"
"GO",5209457,"GUARINOS"
"GO",5209606,"HEITORAÍ"
"GO",5209705,"HIDROLÂNDIA"
"GO",5209804,"HIDROLINA"
"GO",5209903,"IACIARA"
"GO",5209937,"INACIOLÂNDIA"
"GO",5209952,"INDIARA"
"GO",5210000,"INHUMAS"
"GO",5210109,"IPAMERI"
"GO",5210158,"IPIRANGA DE GOIÁS"
"GO",5210208,"IPORÁ"
"GO",5210307,"ISRAELÂNDIA"
"GO",5210406,"ITABERAÍ"
"GO",5210562,"ITAGUARI"
"GO",5210604,"ITAGUARU"
"GO",5210802,"ITAJÁ"
"GO",5210901,"ITAPACI"
"GO",5211008,"ITAPIRAPUÃ"
"GO",5211206,"ITAPURANGA"
"GO",5211305,"ITARUMÃ"
"GO",5211404,"ITAUÇU"
"GO",5211503,"ITUMBIARA"
"GO",5211602,"IVOLÂNDIA"
"GO",5211701,"JANDAIA"
"GO",5211800,"JARAGUÁ"
"GO",5211909,"JATAÍ"
"GO",5212006,"JAUPACI"
"GO",5212055,"JESÚPOLIS"
"GO",5212105,"JOVIÂNIA"
"GO",5212204,"JUSSARA"
"GO",5212253,"LAGOA SANTA"
"GO",5212303,"LEOPOLDO DE BULHÕES"
"GO",5212501,"LUZIÂNIA"
"GO",5212600,"MAIRIPOTABA"
"GO",5212709,"MAMBAÍ"
"GO",5212808,"MARA ROSA"
"GO",5212907,"MARZAGÃO"
"GO",5212956,"MATRINCHÃ"
"GO",5213004,"MAURILÂNDIA"
"GO",5213053,"MIMOSO DE GOIÁS"
"GO",5213087,"MINAÇU"
"GO",5213103,"MINEIROS"
"GO",5213400,"MOIPORÁ"
"GO",5213509,"MONTE ALEGRE DE GOIÁS"
"GO",5213707,"MONTES CLAROS DE GOIÁS"
"GO",5213756,"MONTIVIDIU"
"GO",5213772,"MONTIVIDIU DO NORTE"
"GO",5213806,"MORRINHOS"
"GO",5213855,"MORRO AGUDO DE GOIÁS"
"GO",5213905,"MOSSÂMEDES"
"GO",5214002,"MOZARLÂNDIA"
"GO",5214051,"MUNDO NOVO"
"GO",5214101,"MUTUNÓPOLIS"
"GO",5214408,"NAZÁRIO"
"GO",5214507,"NERÓPOLIS"
"GO",5214606,"NIQUELÂNDIA"
"GO",5214705,"NOVA AMÉRICA"
"GO",5214804,"NOVA AURORA"
"GO",5214838,"NOVA CRIXÁS"
"GO",5214861,"NOVA GLÓRIA"
"GO",5214879,"NOVA IGUAÇU DE GOIÁS"
"GO",5214903,"NOVA ROMA"
"GO",5215009,"NOVA VENEZA"
"GO",5215207,"NOVO BRASIL"
"GO",5215231,"NOVO GAMA"
"GO",5215256,"NOVO PLANALTO"
"GO",5215306,"ORIZONA"
"GO",5215405,"OURO VERDE DE GOIÁS"
"GO",5215504,"OUVIDOR"
"GO",5215603,"PADRE BERNARDO"
"GO",5215652,"PALESTINA DE GOIÁS"
"GO",5215702,"PALMEIRAS DE GOIÁS"
"GO",5215801,"PALMELO"
"GO",5215900,"PALMINÓPOLIS"
"GO",5216007,"PANAMÁ"
"GO",5216304,"PARANAIGUARA"
"GO",5216403,"PARAÚNA"
"GO",5216452,"PEROLÂNDIA"
"GO",5216809,"PETROLINA DE GOIÁS"
"GO",5216908,"PILAR DE GOIÁS"
"GO",5217104,"PIRACANJUBA"
"GO",5217203,"PIRANHAS"
"GO",5217302,"PIRENÓPOLIS"
"GO",5217401,"PIRES DO RIO"
"GO",5217609,"PLANALTINA"
"GO",5217708,"PONTALINA"
"GO",5218003,"PORANGATU"
"GO",5218052,"PORTEIRÃO"
